input_tokens,output_tokens,resolution,num_images,trial,latency,cost
1000,1000,3400x4400,1,1,3.606787250027992,0.0006090000000000001
1000,1000,3400x4400,1,8,3.254438125062734,0.0006024
1000,1000,3400x4400,1,5,3.6694424590095878,0.000606
1000,1000,3400x4400,1,9,3.1357587500242516,0.0006066000000000001
1000,1000,3400x4400,1,3,4.316869999980554,0.0006353999999999999
1000,1000,2550x3300,3,1,1.5181217499775812,0.0013053000000000001
1000,1000,3400x4400,1,6,4.183094832929783,0.000621
1000,1000,2550x3300,3,2,1.3289399999193847,0.0012909000000000002
5000,256,850x1100,0,8,4.855150084011257,0.00090555
1000,1000,3400x4400,2,2,1.3719064589822665,0.00089565
1000,1000,3400x4400,2,1,1.5208056659903377,0.00089565
5000,256,850x1100,1,1,2.0606126250931993,0.0010614
1000,1000,2550x3300,3,5,2.4127049579983577,0.0013041000000000003
1000,1000,2550x3300,3,6,2.672617792035453,0.0013161
1000,1000,3400x4400,2,4,1.8622343750903383,0.00089565
1000,1000,3400x4400,2,3,2.008902959059924,0.00089565
1000,1000,2550x3300,3,4,3.0697307909140363,0.0013341000000000004
5000,256,850x1100,1,2,2.279315375024453,0.001062
1000,1000,3400x4400,2,5,2.335941124940291,0.00089565
5000,256,850x1100,1,3,2.4399515410186723,0.0010662
5000,256,850x1100,1,4,2.441084875026718,0.0010662
1000,1000,3400x4400,2,6,2.378990833996795,0.00089565
1000,1000,2550x3300,3,3,4.313037208979949,0.0014001000000000003
5000,256,850x1100,1,5,2.5488535829354078,0.001062
1000,1000,3400x4400,2,7,3.0906814170302823,0.00089565
5000,256,850x1100,1,7,3.0989282079972327,0.001062
5000,256,850x1100,1,6,3.3435209579765797,0.0010662
5000,256,850x1100,1,8,3.095413458067924,0.0010614
5000,256,850x1100,1,9,2.965314207947813,0.0010614
5000,256,850x1100,1,10,2.9623976669972762,0.001062
1000,1000,3400x4400,2,9,2.8548982919892296,0.00089565
1000,1000,2550x3300,3,8,3.6549031670438126,0.0013293000000000003
1000,1000,3400x4400,2,10,3.5228929159929976,0.00089565
5000,256,1700x2200,0,3,2.5990957079920918,0.00076935
5000,256,1700x2200,0,4,2.591464207973331,0.00076935
5000,256,1700x2200,0,2,2.7912296670256183,0.00077775
5000,256,1700x2200,0,5,2.594855915987864,0.00077775
5000,256,1700x2200,0,6,2.606344750034623,0.00077535
5000,256,1700x2200,0,1,3.2148357500554994,0.00077535
5000,256,850x1100,2,4,2.3947243749862537,0.0013552500000000001
5000,256,1700x2200,0,7,2.809572165948339,0.0007741499999999999
1000,1000,2550x3300,3,7,5.396796875051223,0.0014109000000000003
5000,256,1700x2200,0,8,2.0115035419585183,0.00077775
5000,256,1700x2200,0,10,2.0059111249865964,0.00077295
5000,256,850x1100,2,1,2.772742792032659,0.00136185
1000,1000,2550x3300,3,9,5.076396250049584,0.0013563000000000004
1000,1000,3400x4400,2,8,4.89312866597902,0.00094305
5000,256,1700x2200,0,9,2.4556093339342624,0.0007789499999999999
5000,256,850x1100,2,3,3.3043297920376062,0.0013984499999999999
1000,1000,2550x3300,3,10,6.009497291990556,0.0013623
1000,1000,3400x4400,3,1,4.06894862500485,0.0013431
5000,256,850x1100,2,6,3.946539166965522,0.00135285
1000,1000,3400x4400,3,4,4.040430749999359,0.0012927000000000001
5000,256,850x1100,2,2,4.620681833010167,0.0014428499999999999
1000,1000,3400x4400,3,2,4.384276625001803,0.0013605
5000,256,850x1100,2,5,4.5767517919884995,0.00142005
5000,256,850x1100,2,7,4.422436041990295,0.00141705
5000,256,850x1100,2,8,4.5118317500455305,0.00142605
1000,1000,3400x4400,3,6,5.060190959018655,0.0013431
5000,256,850x1100,2,10,5.464044833090156,0.00143505
1000,1000,3400x4400,3,3,6.483458749949932,0.0014301000000000003
1000,1000,3400x4400,3,9,5.74584191699978,0.0012969000000000004
5000,256,1700x2200,1,10,5.838139042025432,0.0011580000000000002
1000,1000,3400x4400,3,10,6.459599583991803,0.0013131000000000002
1000,1000,3400x4400,3,5,8.382705874973908,0.0013791
5000,256,850x1100,3,9,7.26911670807749,0.0016533000000000001
5000,256,2550x3300,0,1,3.8680184159893543,0.00077775
5000,256,1700x2200,1,4,7.772075582994148,0.0011934
5000,256,2550x3300,0,5,2.488603083998896,0.00077535
5000,256,2550x3300,0,2,3.637713917065412,0.00077595
5000,256,2550x3300,0,3,3.038502333103679,0.00077595
5000,256,2550x3300,0,6,1.5866573749808595,0.00077535
5000,256,850x1100,2,9,8.585467332974076,0.0014716500000000001
5000,256,2550x3300,0,7,1.660190499969758,0.00077775
5000,256,2550x3300,0,9,0.6117166249314323,0.0007609499999999999
5000,256,1700x2200,1,3,8.193839541985653,0.0012024000000000002
5000,256,850x1100,3,6,8.0905441660434,0.0016785
5000,256,1700x2200,1,7,7.743212207918987,0.001194
5000,256,2550x3300,0,4,3.0274047090206295,0.00077775
5000,256,1700x2200,1,1,8.395188458031043,0.0012198
1000,1000,3400x4400,3,8,8.884572000009939,0.0013791
5000,256,1700x2200,3,4,5.795920541975647,0.0019119000000000002
5000,256,1700x2200,2,2,7.337065750034526,0.0015670500000000002
5000,256,850x1100,3,2,8.518870708998293,0.0016911
5000,256,1700x2200,2,5,7.221206750022247,0.00156225
5000,256,1700x2200,1,5,8.5727930420544,0.0012132000000000002
5000,256,1700x2200,1,8,8.298723625019193,0.0012066
5000,256,1700x2200,1,2,8.903366542072035,0.0012198
5000,256,2550x3300,0,10,1.304913125000894,0.00077535
1000,1000,3400x4400,3,7,9.606939250021242,0.0014145000000000002
5000,256,2550x3300,0,8,1.5865392499836162,0.00077775
5000,256,1700x2200,2,1,8.365498041035607,0.0015790500000000002
5000,256,1700x2200,1,6,9.39538916607853,0.0012348
5000,256,1700x2200,2,7,8.380773833952844,0.0015940500000000003
5000,256,850x1100,3,5,9.781548665952869,0.0017247
5000,256,850x1100,3,7,9.967481833067723,0.0017258999999999998
5000,256,1700x2200,2,8,8.875540499924682,0.00161025
5000,256,850x1100,3,3,10.31429191690404,0.0017451
5000,256,1700x2200,1,9,9.808424541959539,0.0012546000000000002
5000,256,850x1100,3,10,10.218173291999847,0.0017397
5000,256,850x1100,3,8,10.349985708016902,0.0017355
5000,256,1700x2200,2,4,9.197352124960162,0.0016264500000000002
5000,256,850x1100,3,1,10.569035625085235,0.0017547
5000,256,850x1100,3,4,10.530056333984248,0.0017547
5000,256,1700x2200,2,6,9.19731108401902,0.00162465
5000,256,2550x3300,1,3,2.6149038340663537,0.0011856000000000002
5000,256,2550x3300,1,4,2.543424207950011,0.0011868
5000,256,1700x2200,2,3,10.243643458001316,0.0016456500000000002
5000,256,1700x2200,3,6,8.23753091704566,0.0020025
5000,256,2550x3300,2,1,2.1661355420947075,0.0015226500000000002
5000,256,2550x3300,2,5,1.3487336670514196,0.00150225
5000,256,1700x2200,2,9,10.222326791030355,0.0016456500000000002
5000,256,1700x2200,2,10,10.195326040964574,0.0016456500000000002
5000,256,3400x4400,0,2,1.4682085419772193,0.00077775
5000,256,1700x2200,3,3,9.575583749916404,0.0020157000000000005
5000,256,3400x4400,0,1,1.485459833056666,0.00077535
5000,256,1700x2200,3,2,10.010952458018437,0.0020157000000000005
5000,256,3400x4400,0,3,1.5012017498956993,0.00077595
5000,256,2550x3300,1,9,3.243001958937384,0.0012024000000000002
5000,256,1700x2200,3,1,10.144852499943227,0.0020157000000000005
5000,256,2550x3300,1,10,3.1959060840308666,0.0012096000000000001
5000,256,2550x3300,1,6,3.5169049170799553,0.0012180000000000001
5000,256,3400x4400,0,4,1.4491381669649854,0.00077775
5000,256,3400x4400,0,5,1.3986090830294415,0.00077595
5000,256,2550x3300,1,2,3.8584089159267023,0.0012222000000000001
5000,256,3400x4400,0,6,1.370799291995354,0.00077535
5000,256,1700x2200,3,7,8.496355124982074,0.0020157000000000005
5000,256,3400x4400,0,7,1.4351857079891488,0.00077775
5000,256,1700x2200,3,5,8.62961991596967,0.0020157000000000005
5000,256,1700x2200,3,9,8.326878792024218,0.0020157000000000005
5000,256,1700x2200,3,8,8.544803166994825,0.0020157000000000005
5000,256,1700x2200,3,10,8.35748462495394,0.0020157000000000005
5000,256,2550x3300,1,1,4.244737499975599,0.0012174000000000002
5000,256,3400x4400,0,10,1.4088065000250936,0.00076935
5000,256,2550x3300,1,5,3.9949370410759,0.0012204000000000002
5000,256,2550x3300,2,6,1.9269216250395402,0.0015196500000000002
5000,256,3400x4400,0,9,1.669422124978155,0.00077535
5000,256,2550x3300,2,2,2.650438458076678,0.0015568500000000002
5000,256,3400x4400,0,8,1.8387219170108438,0.00077775
5000,256,2550x3300,2,3,2.443717333022505,0.00155505
5000,256,2550x3300,2,10,1.7494692920008674,0.0015160500000000001
5000,256,2550x3300,2,4,2.38908224995248,0.00155445
5000,256,2550x3300,1,7,4.628409707918763,0.0012606
5000,512,850x1100,0,1,1.045894999988377,0.00077775
5000,256,2550x3300,2,9,2.8956254579825327,0.00155265
5000,512,850x1100,0,3,1.121977417031303,0.0007609499999999999
5000,256,2550x3300,1,8,5.066189791075885,0.0012756
5000,512,850x1100,0,5,1.1815760829485953,0.00076815
5000,512,850x1100,0,2,1.6205531250452623,0.00077235
5000,256,2550x3300,2,8,3.44090445805341,0.0015790500000000002
5000,512,850x1100,0,4,1.5008172079687938,0.00077775
5000,512,850x1100,0,6,1.646527290926315,0.00077775
5000,512,850x1100,0,10,1.3599692500429228,0.0007549499999999999
5000,256,2550x3300,2,7,4.44677924993448,0.00162225
5000,512,850x1100,0,7,1.711416249978356,0.00077595
5000,256,3400x4400,1,2,2.1415459170239046,0.0011496
5000,512,850x1100,0,8,1.7828832920640707,0.0007735499999999999
5000,256,3400x4400,1,1,2.510613291990012,0.00117
5000,512,850x1100,0,9,1.7988275829702616,0.00077535
5000,256,3400x4400,1,7,1.5401461669243872,0.0011304
5000,256,3400x4400,1,3,2.3223192499717698,0.0011568000000000001
5000,256,3400x4400,1,4,2.3849047500407323,0.0011646
5000,256,3400x4400,1,8,2.146035249927081,0.0011532
5000,256,2550x3300,3,1,4.461100165965036,0.0020157000000000005
5000,256,3400x4400,1,5,3.244168374920264,0.001203
5000,256,2550x3300,3,2,4.601766915991902,0.0020157000000000005
5000,256,2550x3300,3,3,4.586944125010632,0.0020157000000000005
5000,256,3400x4400,1,6,3.217542292084545,0.0011988
5000,256,3400x4400,1,9,3.062721790978685,0.0012096000000000001
5000,256,2550x3300,3,4,4.885823416057974,0.0020157000000000005
5000,256,2550x3300,3,5,4.82199316599872,0.0020157000000000005
5000,256,3400x4400,1,10,3.3549442080548033,0.001227
5000,512,850x1100,1,2,0.7603065830189735,0.0010434
5000,256,2550x3300,3,6,5.2120377499377355,0.0020157000000000005
5000,512,850x1100,1,4,1.0139478329801932,0.0010434
5000,512,850x1100,1,1,1.1692744171014056,0.0010626000000000001
5000,512,850x1100,1,3,1.3672522500855848,0.001062
5000,512,850x1100,1,5,1.90245154092554,0.0010614
5000,512,850x1100,1,6,2.541183291003108,0.0010614
5000,512,850x1100,1,7,2.525726833031513,0.0010662
5000,256,2550x3300,3,7,4.654548500082456,0.0020025
5000,512,850x1100,1,10,2.5252436250448227,0.0010662
5000,512,850x1100,1,9,2.686553291976452,0.001062
5000,512,850x1100,1,8,2.711943709058687,0.0010662
5000,256,3400x4400,2,2,3.2615288749802858,0.00154365
5000,256,3400x4400,2,6,2.9614896670682356,0.0015346500000000003
5000,256,3400x4400,2,3,3.4204619999509305,0.00157665
5000,256,3400x4400,2,4,2.934687542030588,0.00153525
5000,256,2550x3300,3,8,4.6627557090250775,0.0020157000000000005
5000,256,3400x4400,2,1,3.2691858749603853,0.00156465
5000,512,1700x2200,0,7,1.8222337500192225,0.00076515
5000,256,2550x3300,3,9,5.379591374890879,0.0020157000000000005
5000,512,1700x2200,0,1,3.234539958066307,0.00077535
5000,512,1700x2200,0,8,1.6428094160510227,0.00075915
5000,512,1700x2200,0,2,2.4896774580702186,0.00076935
5000,256,2550x3300,3,10,5.474987542023882,0.0020157000000000005
5000,512,1700x2200,0,10,3.1148637909209356,0.00077775
5000,512,1700x2200,0,6,3.3182845420669764,0.00077535
5000,512,1700x2200,0,3,3.7931947499746457,0.00077595
5000,512,850x1100,2,7,3.47499500005506,0.00135045
5000,512,1700x2200,0,4,3.792385458946228,0.00077775
5000,512,1700x2200,0,5,3.363931250059977,0.00077595
5000,256,3400x4400,2,5,5.773319541011006,0.00156165
5000,512,1700x2200,0,9,3.1461553749395534,0.00077775
5000,512,850x1100,2,8,3.6473537910496816,0.0013480500000000002
5000,256,3400x4400,2,10,5.875258209067397,0.0015568500000000002
5000,256,3400x4400,2,7,6.32792937499471,0.00156825
5000,512,850x1100,2,6,4.60451400000602,0.00141045
5000,512,850x1100,2,5,4.6177895000437275,0.0013822500000000002
5000,512,850x1100,2,9,4.016544249956496,0.00136485
5000,512,850x1100,2,2,5.065323624992743,0.00144765
5000,256,3400x4400,2,8,6.887025916017592,0.00163965
5000,512,850x1100,2,1,5.085699875024147,0.00144465
5000,512,850x1100,2,4,5.01012900006026,0.00143445
5000,512,850x1100,2,3,5.130391167011112,0.00145425
5000,256,3400x4400,2,9,6.810433499980718,0.0016456500000000002
5000,256,3400x4400,3,1,4.993280166992918,0.0020157000000000005
5000,512,850x1100,2,10,4.5027416669763625,0.0014308500000000002
5000,512,850x1100,3,1,4.086080375011079,0.0016251000000000002
5000,256,3400x4400,3,2,5.593417291995138,0.0020157000000000005
5000,256,3400x4400,3,3,6.416795333963819,0.0020157000000000005
5000,512,850x1100,3,7,5.0133594159269705,0.0016269
5000,512,1700x2200,1,3,5.885978917009197,0.0011868
5000,512,1700x2200,2,1,3.946196125005372,0.0015154500000000002
5000,512,850x1100,3,3,6.1377804999938235,0.0016713
5000,512,1700x2200,2,8,3.7254365000408143,0.0015184500000000002
5000,512,1700x2200,1,1,6.342816458083689,0.0012138000000000001
5000,512,1700x2200,1,2,6.31567162508145,0.0012108000000000002
5000,256,3400x4400,3,4,7.501167666981928,0.0020157000000000005
5000,512,850x1100,3,6,6.552869666018523,0.0016827
5000,512,2550x3300,0,1,3.3934316250961274,0.00077775
5000,512,1700x2200,3,6,3.1630868749925867,0.0018693000000000002
5000,512,2550x3300,0,2,2.867594583076425,0.0007609499999999999
5000,512,850x1100,3,5,6.98779183300212,0.0016994999999999998
5000,512,1700x2200,2,5,5.054569958010688,0.0015520500000000001
5000,512,1700x2200,3,10,3.2363040409982204,0.0018771000000000003
5000,256,3400x4400,3,5,8.234620417002589,0.0020157000000000005
5000,512,2550x3300,0,3,3.3144211660837755,0.00077535
5000,512,2550x3300,0,9,1.272518542013131,0.00077535
5000,512,2550x3300,0,6,1.6570034159813076,0.00077535
5000,512,1700x2200,1,7,7.22620250005275,0.001194
5000,512,850x1100,3,2,7.543878042022698,0.0017103
5000,512,1700x2200,1,5,7.300368999945931,0.0011958000000000001
5000,512,1700x2200,2,4,5.5174876670353115,0.0015598500000000002
5000,512,2550x3300,0,4,2.622307874960825,0.00077775
5000,512,2550x3300,0,5,2.610546624986455,0.00077775
5000,512,2550x3300,0,8,1.5951932079624385,0.00077775
5000,512,2550x3300,0,7,1.6011024169856682,0.00077775
5000,512,1700x2200,2,9,5.2503007089253515,0.00154725
5000,512,2550x3300,0,10,1.6020149170653895,0.0007789499999999999
5000,512,1700x2200,1,6,7.734837666968815,0.0012018
5000,512,1700x2200,1,9,7.694031000020914,0.0012012000000000001
5000,256,3400x4400,3,6,9.217627416015603,0.0020157000000000005
5000,512,1700x2200,1,4,8.315238957991824,0.0012138000000000001
5000,512,1700x2200,2,2,6.501972458092496,0.0015820500000000002
5000,512,1700x2200,2,7,6.404626291943714,0.0015784500000000001
5000,512,1700x2200,1,8,8.303861667052843,0.001221
5000,256,3400x4400,3,8,9.363982958951965,0.0020157000000000005
5000,256,3400x4400,3,7,9.521326291025616,0.0020157000000000005
5000,512,1700x2200,1,10,7.1642696659546345,0.0012288
5000,256,3400x4400,3,9,9.25625295797363,0.0020157000000000005
5000,512,1700x2200,3,8,5.3409998749848455,0.0019323
5000,512,2550x3300,1,3,2.3882308750180528,0.0011736000000000001
5000,512,1700x2200,2,3,7.093276917003095,0.00160785
5000,512,1700x2200,2,6,7.620376167003997,0.0016234500000000002
5000,512,850x1100,3,10,9.63793387496844,0.0017517
5000,512,2550x3300,2,1,2.033361708978191,0.00153585
5000,512,3400x4400,0,1,1.2715470420662314,0.00077595
5000,512,3400x4400,0,3,1.1938046249561012,0.00077595
5000,512,1700x2200,3,5,6.3986160000786185,0.0019647
5000,512,3400x4400,0,6,0.9493119170656428,0.0007735499999999999
5000,512,3400x4400,0,4,1.2025175839662552,0.00077535
5000,256,3400x4400,3,10,10.34343341703061,0.0020157000000000005
5000,512,3400x4400,0,5,1.2277552499435842,0.00077775
5000,512,2550x3300,1,5,3.33602933306247,0.001206
5000,512,2550x3300,1,1,3.951368000009097,0.0012234000000000001
5000,512,3400x4400,0,7,1.0686279999790713,0.00076935
5000,512,3400x4400,0,8,0.6875782499555498,0.00075375
5000,512,2550x3300,1,8,3.1374504580162466,0.001206
5000,512,2550x3300,1,6,3.3199921670602635,0.0012078000000000002
5000,512,850x1100,3,9,10.327149291988462,0.0017757
5000,512,3400x4400,0,2,1.8352355409879237,0.00077775
5000,512,1700x2200,3,1,7.600675708032213,0.0020079000000000004
5000,512,2550x3300,1,2,4.112977124983445,0.0012192
5000,512,2550x3300,1,9,3.3954919580137357,0.0012042
5000,512,2550x3300,2,4,1.8441878749290481,0.00153285
5000,512,3400x4400,0,9,1.1872075001010671,0.00077775
5000,512,3400x4400,0,10,0.949400500045158,0.00076935
5000,512,2550x3300,1,4,4.121102375094779,0.0012378
5000,512,2550x3300,1,7,3.873766832984984,0.001239
5000,512,2550x3300,1,10,4.166750792064704,0.0012612
5000,512,1700x2200,2,10,10.020874832989648,0.00171885
5000,512,2550x3300,2,8,3.016840207972564,0.00157305
5000,512,3400x4400,1,1,1.903126124991104,0.0011580000000000002
5000,512,3400x4400,1,2,1.7797755829524249,0.0011496
5000,512,2550x3300,2,6,3.8220333750359714,0.00160965
5000,512,850x1100,3,8,13.412257833057083,0.0019083
5000,512,850x1100,3,4,13.486382417031564,0.0019083
5000,512,3400x4400,1,4,1.8470833750907332,0.0011496
5000,512,3400x4400,1,5,2.044504459016025,0.0011496
5000,512,2550x3300,2,7,4.48334579099901,0.0016264500000000002
5000,512,2550x3300,2,2,5.303491374943405,0.0016630500000000001
5000,512,2550x3300,2,10,3.8628544999519363,0.0015964500000000001
5000,512,2550x3300,2,9,4.182605457957834,0.00160545
5000,512,2550x3300,2,5,4.742888083914295,0.0016486500000000002
5000,512,2550x3300,2,3,5.19031408301089,0.00167565
5000,512,3400x4400,1,6,2.4951912499964237,0.0011730000000000002
5000,1000,850x1100,0,2,1.1995658751111478,0.00077535
5000,512,1700x2200,3,2,11.814215375110507,0.0021693000000000003
5000,512,1700x2200,3,3,11.779671416035853,0.0021693000000000003
5000,1000,850x1100,0,1,1.4810305830324069,0.00077775
5000,512,3400x4400,1,8,2.836107249953784,0.0011634000000000002
5000,512,3400x4400,1,9,2.6680555409984663,0.0011568000000000001
5000,1000,850x1100,0,3,1.3974409160437062,0.00076935
5000,1000,850x1100,0,7,1.381782333017327,0.00076935
5000,1000,850x1100,0,5,1.587021250044927,0.00077775
5000,1000,850x1100,0,6,1.585152875049971,0.00077535
5000,512,3400x4400,1,10,2.740909166052006,0.0011688000000000002
5000,1000,850x1100,0,10,0.9366819580318406,0.0007567499999999999
5000,512,1700x2200,3,9,11.590213582967408,0.0021693000000000003
5000,1000,850x1100,0,4,1.6144256250699982,0.00077535
5000,1000,850x1100,0,8,1.509596832911484,0.00077535
5000,512,1700x2200,3,7,11.727807959076017,0.0021693000000000003
5000,1000,850x1100,0,9,1.5490042919991538,0.00077775
5000,512,3400x4400,1,3,4.030306332977489,0.001248
5000,512,1700x2200,3,4,12.391539333970286,0.0021693000000000003
5000,512,3400x4400,1,7,4.183460291940719,0.0012324
5000,512,2550x3300,3,2,7.540052957949229,0.0021045000000000005
5000,512,3400x4400,2,2,3.529510666965507,0.00158805
5000,1000,850x1100,1,3,2.0350814170669764,0.001044
5000,1000,850x1100,1,1,2.332781833014451,0.0010662
5000,1000,850x1100,1,8,2.379100791993551,0.0010614
5000,1000,850x1100,1,4,2.7246206670533866,0.0010614
5000,1000,850x1100,1,2,2.762222707970068,0.001062
5000,1000,850x1100,1,9,2.263629207969643,0.001062
5000,1000,850x1100,1,10,2.265730084036477,0.001062
5000,1000,850x1100,1,5,2.79007304192055,0.0010692000000000002
5000,1000,850x1100,1,6,2.7884130410384387,0.0010674000000000002
5000,512,3400x4400,2,5,4.150892875040881,0.0015820500000000002
5000,1000,850x1100,1,7,2.836984834051691,0.001062
5000,1000,850x1100,2,1,1.3821013750275597,0.0013498499999999999
5000,512,3400x4400,2,8,3.770391167025082,0.00155145
5000,512,3400x4400,2,4,4.646369416965172,0.0016072500000000002
5000,512,2550x3300,3,1,9.605594334076159,0.0021693000000000003
5000,512,3400x4400,2,6,5.244333125068806,0.00159705
5000,512,3400x4400,3,2,2.559195499983616,0.0018669000000000003
5000,512,3400x4400,2,9,4.656314125051722,0.00156225
5000,512,3400x4400,2,10,5.437938750023022,0.00159465
5000,512,2550x3300,3,6,9.921638500061817,0.0021693000000000003
5000,512,2550x3300,3,5,10.217441875021905,0.0021693000000000003
5000,512,3400x4400,2,1,8.014450417016633,0.00170265
5000,512,3400x4400,3,4,3.5986341669922695,0.0018663000000000002
5000,512,2550x3300,3,4,10.5907112499699,0.0021693000000000003
5000,512,2550x3300,3,3,11.606431749998592,0.0021693000000000003
5000,1000,850x1100,2,4,4.360483208904043,0.00141825
5000,512,3400x4400,2,7,6.996021167025901,0.00167145
5000,512,2550x3300,3,9,9.640973959001713,0.0021693000000000003
5000,1000,850x1100,2,6,4.221788000082597,0.0013774500000000001
5000,1000,850x1100,2,3,4.406950084026903,0.0014044500000000002
5000,512,2550x3300,3,8,10.187034333008341,0.0021693000000000003
5000,512,2550x3300,3,7,10.280549332965165,0.0021693000000000003
5000,1000,850x1100,2,10,3.782923333114013,0.00133245
5000,512,3400x4400,3,8,3.964531750069,0.0018663000000000002
5000,1000,850x1100,2,8,4.63265824993141,0.00142785
5000,1000,850x1100,2,2,4.871504417038523,0.00143925
5000,1000,1700x2200,0,3,3.7899107090197504,0.00077775
5000,1000,850x1100,2,7,4.816244125016965,0.00145425
5000,1000,850x1100,2,5,4.99283700005617,0.00147465
5000,1000,1700x2200,0,2,3.8684158750111237,0.00077595
5000,512,2550x3300,3,10,9.91094808303751,0.0021693000000000003
5000,1000,1700x2200,0,1,4.094806958921254,0.00076935
5000,512,3400x4400,2,3,8.974367166054435,0.00179925
5000,1000,1700x2200,0,7,4.279238207964227,0.00077175
5000,1000,850x1100,2,9,5.308132500038482,0.00144825
5000,1000,1700x2200,0,6,5.63045770896133,0.00077595
5000,1000,1700x2200,0,4,5.648946000030264,0.00077775
5000,1000,1700x2200,0,5,5.746845584013499,0.00077775
5000,1000,850x1100,3,3,5.865504833054729,0.0016239000000000002
5000,1000,1700x2200,0,8,4.972917792038061,0.00077535
5000,1000,1700x2200,0,10,4.967781458050013,0.00077535
5000,1000,1700x2200,0,9,5.104909167042933,0.00077775
5000,1000,1700x2200,2,10,2.8539566249819472,0.00151725
5000,1000,2550x3300,0,4,1.1114789999555796,0.0007675500000000001
5000,1000,2550x3300,0,1,1.5383624169044197,0.00077175
5000,1000,1700x2200,1,9,4.328274416970089,0.0011754
5000,1000,2550x3300,0,3,1.6254386249929667,0.00077775
5000,1000,850x1100,3,5,7.672339666984044,0.0016731
5000,1000,850x1100,3,7,7.730323416995816,0.0016772999999999998
5000,1000,2550x3300,0,2,1.9223218340193853,0.00077595
5000,1000,1700x2200,2,6,4.186363916960545,0.0015562500000000001
5000,1000,1700x2200,1,3,5.416135499952361,0.0011958000000000001
5000,1000,1700x2200,2,4,4.682878166087903,0.00156465
5000,1000,1700x2200,2,5,4.653627541963942,0.00156585
5000,1000,2550x3300,0,5,1.123573041986674,0.00077775
5000,1000,1700x2200,1,2,5.692692041979171,0.001203
5000,1000,2550x3300,0,6,0.9988080830080435,0.00077595
5000,1000,2550x3300,0,7,0.9721607499523088,0.00077535
5000,1000,1700x2200,1,5,5.7979182079434395,0.0012078000000000002
5000,1000,1700x2200,1,4,5.8244378749514,0.0012096000000000001
5000,1000,2550x3300,0,8,1.1106742080301046,0.00077595
5000,1000,1700x2200,1,6,5.951334708021022,0.0012126
5000,1000,2550x3300,0,10,1.0659801249857992,0.00077535
5000,1000,1700x2200,1,7,6.044459708034992,0.0012156
5000,1000,2550x3300,0,9,1.1092322079930454,0.0007741499999999999
5000,1000,1700x2200,1,1,6.79181929200422,0.0012198
5000,1000,1700x2200,2,3,5.695362291997299,0.00158385
5000,512,3400x4400,3,9,9.73583358398173,0.0019905
5000,1000,1700x2200,2,7,5.251101040979847,0.00158865
5000,512,3400x4400,3,1,11.200272709014826,0.0021693000000000003
5000,1000,1700x2200,1,10,6.398941708961502,0.0012342
5000,1000,1700x2200,1,8,6.624653332983144,0.001239
5000,1000,850x1100,3,9,9.606969166896306,0.0017271
5000,1000,1700x2200,2,8,5.736004624981433,0.00160785
5000,1000,1700x2200,3,6,5.394342667073943,0.0019629
5000,1000,1700x2200,2,9,6.893804125022143,0.0016384500000000003
5000,1000,2550x3300,1,5,2.7083983750781044,0.001185
5000,1000,2550x3300,1,7,2.660366000025533,0.0011832000000000001
5000,1000,2550x3300,1,2,3.476483292062767,0.0012042
5000,1000,2550x3300,1,4,3.323374458006583,0.0012018
5000,512,3400x4400,3,3,13.025338749983348,0.0021693000000000003
5000,1000,1700x2200,3,7,7.224429290974513,0.0020121
5000,1000,2550x3300,1,3,4.00008866598364,0.0012114
5000,1000,2550x3300,2,2,2.9081870829686522,0.0015520500000000001
5000,1000,3400x4400,0,2,1.3708039589691907,0.00077535
5000,512,3400x4400,3,5,13.988222416955978,0.0021693000000000003
5000,1000,3400x4400,0,1,1.417725250008516,0.00077535
5000,1000,3400x4400,0,3,1.6086970829637721,0.00077595
5000,1000,2550x3300,1,1,5.2337705419631675,0.001248
5000,1000,2550x3300,1,6,4.936634166981094,0.0012294
5000,1000,3400x4400,0,4,1.4044381669955328,0.00077595
5000,1000,2550x3300,1,9,5.304544166079722,0.0012492
5000,1000,3400x4400,0,5,1.8665730409557,0.00077595
5000,1000,2550x3300,2,10,3.2649369169957936,0.0015490500000000002
5000,512,3400x4400,3,7,14.95625404198654,0.0021693000000000003
5000,512,3400x4400,3,6,15.379992707981728,0.0021693000000000003
5000,1000,2550x3300,1,10,5.81396258296445,0.0012690000000000002
5000,1000,2550x3300,2,1,5.153646041988395,0.00161805
5000,1000,2550x3300,2,7,4.418347375001758,0.00157545
5000,1000,3400x4400,0,6,2.178086541010998,0.00077775
5000,1000,2550x3300,2,3,5.001549415988848,0.0016072500000000002
5000,1000,2550x3300,2,8,4.37142145796679,0.00158985
5000,1000,3400x4400,0,9,2.4844114589504898,0.0007741499999999999
5000,1000,3400x4400,0,8,2.49052091606427,0.00077535
5000,1000,2550x3300,1,8,7.072381249978207,0.0012972
5000,1000,3400x4400,0,7,2.7394733330002055,0.00077535
5000,1000,3400x4400,0,10,3.0249205420259386,0.00077775
5000,512,3400x4400,3,10,16.544105665991083,0.0021693000000000003
5000,1000,2550x3300,2,6,6.114188458072022,0.00163185
5000,1000,3400x4400,1,3,3.288533917046152,0.0011568000000000001
5000,1000,3400x4400,1,4,2.917347125010565,0.0011496
5000,1000,3400x4400,1,5,3.2765534589998424,0.0011496
5000,1000,3400x4400,1,6,3.498065416002646,0.0011496
5000,1000,3400x4400,2,3,2.033784583909437,0.00151065
